"SampleName","SampleType","Position","MethodName","MethodPath","SamplePath","DataName","Type","Dilution","Volume","Size","QuantWeight","TotalWeight","Date","Q.P.Etizolam","PA","Q.P.IS","I.S.PA","File","ratio","ValuesPositive","CorrectedConcentration","ConcentrationMg","SampleTotal","EtizolamPercentage","TotalEtizolam"
"50ug/mL Etizolam","Cal",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100907003,"Cal",NA,NA,NA,NA,NA,"210090",NA,1861578.52,NA,3369374.665,"2100907003.csv",0.552499708,47.94832573,NA,NA,NA,NA,NA
"75ug/mL Etizolam","Cal",14,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100907004,"Cal",NA,NA,NA,NA,NA,"210090",NA,3579413.195,NA,3454458.526,"2100907004.csv",1.036171999,71.93752889,NA,NA,NA,NA,NA
"100ug/mL Etizolam","Cal",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100907005,"Cal",NA,NA,NA,NA,NA,"210090",NA,5610605.93,NA,3752495.594,"2100907005.csv",1.49516656,94.35650475,NA,NA,NA,NA,NA
"150ug/mL Etizolam","Cal",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100907006,"Cal",NA,NA,NA,NA,NA,"210090",NA,10037980.55,NA,3519303.182,"2100907006.csv",2.852263652,158.8071215,NA,NA,NA,NA,NA
"200ug/mL Etizolam","Cal",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100907007,"Cal",NA,NA,NA,NA,NA,"210090",NA,14200664.28,NA,3822619.525,"2100907007.csv",3.714903926,198.4597603,NA,NA,NA,NA,NA
"250ug/mL Etizolam","Cal",18,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100907008,"Cal",NA,NA,NA,NA,NA,"210090",NA,18531663.13,NA,3823711.296,"2100907008.csv",4.846512118,249.0670468,NA,NA,NA,NA,NA
"40ug/mL check std","Check Standard",19,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908001,"Sample",NA,NA,NA,NA,NA,"210090",NA,4812815.008,NA,6042811.559,"2100908001.csv",0.796452936,60.09580376,NA,NA,NA,NA,NA
"125ug/mL check std","Check Standard",20,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908002,"Sample",NA,NA,NA,NA,NA,"210090",NA,8964848.874,NA,4165925.757,"2100908002.csv",2.151946385,125.878757,NA,NA,NA,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908004,"Blank",NA,NA,NA,NA,NA,"210090",NA,29154.42238,NA,5122130.917,"2100908004.csv",0.005691854,20.35400029,NA,NA,NA,NA,NA
"FL21/0077-2 1 Dilution","Card",21,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908005,"Sample",10,2.5,10,NA,NA,"210090",NA,1061285.55,NA,4191787.261,"2100908005.csv",0.253182112,32.90738187,329.0738187,0.329073819,0.822684547,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908006,"Blank",NA,NA,NA,NA,NA,"210090",NA,26287.25834,NA,5246548.079,"2100908006.csv",0.005010391,20.31928589,NA,NA,NA,NA,NA
"FL21/0087 Dilution","Card",22,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908007,"Sample",10,2.5,10,NA,NA,"210090",NA,1239920.798,NA,3884264.03,"2100908007.csv",0.319216404,36.2388103,362.388103,0.362388103,0.905970257,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908008,"Blank",NA,NA,NA,NA,NA,"210090",NA,21523.42978,NA,4987556.382,"2100908008.csv",0.004315426,20.28388283,NA,NA,NA,NA,NA
"FL21/0016","Powder",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908009,"Sample",1,1,NA,10,11902,"210090",NA,8352059.783,NA,5397637.741,"2100908009.csv",1.547354636,96.88488857,96.88488857,0.096884889,0.096884889,0.968848886,115.3123944
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908010,"Blank",NA,NA,NA,NA,NA,"210090",NA,30211.97777,NA,5608408.353,"2100908010.csv",0.005386908,20.33846611,NA,NA,NA,NA,NA
"FL21/0055","Tablet",24,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908011,"Sample",1,1,NA,10.2,118,"210090",NA,10131757.65,NA,5931499.958,"2100908011.csv",1.708127407,104.6479614,104.6479614,0.104647961,0.104647961,1.025960405,1.210633278
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908012,"Blank",NA,NA,NA,NA,NA,"210090",NA,35855.9122,NA,6041676.23,"2100908012.csv",0.005934762,20.36637407,NA,NA,NA,NA,NA
"FL21/0041","Powder",25,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908013,"Sample",1,1,NA,10.3,2022,"210090",NA,2224796.783,NA,5881328.928,"2100908013.csv",0.378281305,39.21228661,39.21228661,0.039212287,0.039212287,0.380701812,7.697790633
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908014,"Blank",NA,NA,NA,NA,NA,"210090",NA,37900.78271,NA,5976320.359,"2100908014.csv",0.006341826,20.38710971,NA,NA,NA,NA,NA
"FL21/0056","Tablet",26,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908015,"Sample",1,1,NA,10.2,185,"210090",NA,3241238.588,NA,5254030.526,"2100908015.csv",0.616905169,51.1649484,51.1649484,0.051164948,0.051164948,0.501617141,0.927991711
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908016,"Blank",NA,NA,NA,NA,NA,"210090",NA,28615.28731,NA,5651536.402,"2100908016.csv",0.005063276,20.32197992,NA,NA,NA,NA,NA
"FL21/0048","Tablet",27,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908017,"Sample",1,1,NA,10.3,98,"210090",NA,8711903.468,NA,6174493.055,"2100908017.csv",1.410950404,90.26764338,90.26764338,0.090267643,0.090267643,0.876384887,0.858857189
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908018,"Blank",NA,NA,NA,NA,NA,"210090",NA,37977.75218,NA,6298158.821,"2100908018.csv",0.006029977,20.37122429,NA,NA,NA,NA,NA
"FL21/0092","Powder",28,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908019,"Sample",1,1,NA,10.3,2017,"210090",NA,1327764.412,NA,5207296.358,"2100908019.csv",0.254981534,32.99826237,32.99826237,0.032998262,0.032998262,0.320371479,6.461892737
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908020,"Blank",NA,NA,NA,NA,NA,"210090",NA,32273.88228,NA,5576067.133,"2100908020.csv",0.005787929,20.35889438,NA,NA,NA,NA,NA
"FL21/0042","Powder",29,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908021,"Sample",1,1,NA,10.1,319.1,"210090",NA,2075049.175,NA,5646824.084,"2100908021.csv",0.3674719,38.66856012,38.66856012,0.03866856,0.03866856,0.382857031,1.221696786
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906001,"Blank",NA,NA,NA,NA,NA,"210090",NA,22618.53011,NA,4305973.855,"2100906001.csv",0.005252826,20.74119873,NA,NA,NA,NA,NA
"40ug/mL check CM","Check Standard",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906002,"Sample",NA,NA,NA,NA,NA,"210090",NA,519777.9671,NA,3452916.927,"2100906002.csv",0.150533007,28.36633176,NA,NA,NA,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906003,"Blank",NA,NA,NA,NA,NA,"210090",NA,18967.65874,NA,3733634.907,"2100906003.csv",0.005080213,20.73208627,NA,NA,NA,NA,NA
"40ug/mL check VM","Check Standard",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906004,"Sample",NA,NA,NA,NA,NA,"210090",NA,1326694.021,NA,3325731.143,"2100906004.csv",0.398918001,41.2038647,NA,NA,NA,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906005,"Blank",NA,NA,NA,NA,NA,"210090",NA,30764.48102,NA,3489974.194,"2100906005.csv",0.008815103,20.92922739,NA,NA,NA,NA,NA
"25ug/mL Etizolam","Cal",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906006,"Cal",NA,NA,NA,NA,NA,"210090",NA,557949.7694,NA,3236481.968,"2100906006.csv",0.172393906,29.50614344,NA,NA,NA,NA,NA
"50ug/mL Etizolam","Cal",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906007,"Cal",NA,NA,NA,NA,NA,"210090",NA,1754039.574,NA,3409764.394,"2100906007.csv",0.514416649,47.09101222,NA,NA,NA,NA,NA
"75ug/mL Etizolam","Cal",14,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906008,"Cal",NA,NA,NA,NA,NA,"210090",NA,3291262.51,NA,3214185.944,"2100906008.csv",1.023980121,72.47970534,NA,NA,NA,NA,NA
"100ug/mL Etizolam","Cal",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906009,"Cal",NA,NA,NA,NA,NA,"210090",NA,5558941.832,NA,3557519.35,"2100906009.csv",1.562589346,98.36073691,NA,NA,NA,NA,NA
"150ug/mL Etizolam","Cal",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906010,"Cal",NA,NA,NA,NA,NA,"210090",NA,10013977.5,NA,3721445.787,"2100906010.csv",2.690883616,149.8154586,NA,NA,NA,NA,NA
"200ug/mL Etizolam","Cal",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906011,"Cal",NA,NA,NA,NA,NA,"210090",NA,14456690.4,NA,3614088.303,"2100906011.csv",4.000093298,205.5823228,NA,NA,NA,NA,NA
"250ug/mL Etizolam","Cal",18,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906012,"Cal",NA,NA,NA,NA,NA,"210090",NA,19382071.52,NA,3850371.492,"2100906012.csv",5.03381857,247.1275362,NA,NA,NA,NA,NA
"40ug/mL check std CM","Check Standard",29,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906013,"Sample",NA,NA,NA,NA,NA,"210090",NA,654235.5109,NA,3946592.964,"2100906013.csv",0.165772229,29.16110039,NA,NA,NA,NA,NA
"40ug/mL check std VM","Check Standard",30,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906014,"Sample",NA,NA,NA,NA,NA,"210090",NA,1586577.128,NA,3767792.651,"2100906014.csv",0.421089289,42.33793825,NA,NA,NA,NA,NA
"125ug/mL check std","Check Standard",31,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906015,"Sample",NA,NA,NA,NA,NA,"210090",NA,8464066.055,NA,3597625.544,"2100906015.csv",2.35268122,134.7531199,NA,NA,NA,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906016,"Blank",NA,NA,NA,NA,NA,"210090",NA,35495.92551,NA,3636009.736,"2100906016.csv",0.00976233,20.97921606,NA,NA,NA,NA,NA
"FL21/0088","Blotter",19,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906017,"Sample",10,2.5,8,NA,NA,"210090",NA,3155601.587,NA,3534803.88,"2100906017.csv",0.892723244,66.02782996,660.2782996,0.6602783,1.650695749,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906018,"Blank",NA,NA,NA,NA,NA,"210090",NA,26775.40637,NA,3533319.345,"2100906018.csv",0.007577975,20.86393386,NA,NA,NA,NA,NA
"FL21/0064","Blotter",20,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906019,"Sample",10,2.5,8,NA,NA,"210090",NA,1960321.868,NA,3416082.236,"2100906019.csv",0.573850901,50.1007567,501.007567,0.501007567,1.252518918,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906020,"Blank",NA,NA,NA,NA,NA,"210090",NA,23442.41969,NA,3315220.084,"2100906020.csv",0.00707115,20.83718261,NA,NA,NA,NA,NA
"FL21/0037 Dilution","Powder",21,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906021,"Sample",100,1,NA,5.4,48.5,"210090",NA,1964058.582,NA,3684008.972,"2100906021.csv",0.533130781,48.0401244,4804.01244,4.80401244,4.80401244,88.96319333,43.14714876
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906022,"Blank",NA,NA,NA,NA,NA,"210090",NA,20099.2589,NA,3314400.885,"2100906022.csv",0.006064221,20.78403157,NA,NA,NA,NA,NA
"FL21/0071","Blotter",22,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906023,"Sample",10,2.5,8,NA,NA,"210090",NA,1266980.084,NA,3442036.186,"2100906023.csv",0.368090286,39.62384206,396.2384206,0.396238421,0.990596051,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906024,"Blank",NA,NA,NA,NA,NA,"210090",NA,17808.85077,NA,3509970.958,"2100906024.csv",0.005073789,20.73174715,NA,NA,NA,NA,NA
"FL21/0089","Blotter",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906025,"Sample",10,2.5,8,NA,NA,"210090",NA,3927396.859,NA,3555804.092,"2100906025.csv",1.104503161,76.40882417,764.0882417,0.764088242,1.910220604,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906026,"Blank",NA,NA,NA,NA,NA,"210090",NA,18291.83826,NA,3622434.577,"2100906026.csv",0.005049598,20.73047008,NA,NA,NA,NA,NA
"FL21/0087","Card",24,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906027,"Sample",1,2.5,10,NA,NA,"210090",NA,32324097.38,NA,3676543.392,"2100906027.csv",8.791980383,383.9935933,383.9935933,0.383993593,0.959983983,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906028,"Blank",NA,NA,NA,NA,NA,"210090",NA,34450.42296,NA,3722701.767,"2100906028.csv",0.009254145,20.95239777,NA,NA,NA,NA,NA
"FL21/0045","Paper",25,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906029,"Sample",1,2.5,7,NA,NA,"210090",NA,767923.4631,NA,3700889.788,"2100906029.csv",0.207496982,31.332314,31.332314,0.031332314,0.078330785,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906030,"Blank",NA,NA,NA,NA,NA,"210090",NA,27976.6634,NA,3462689.513,"2100906030.csv",0.008079461,20.89040221,NA,NA,NA,NA,NA
"FL21/0077-2","Card",26,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906031,"Sample",1,2.5,10,NA,NA,"210090",NA,28227929.93,NA,3762163.286,"2100906031.csv",7.503111319,339.2237963,339.2237963,0.339223796,0.848059491,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906032,"Blank",NA,NA,NA,NA,NA,"210090",NA,44071.61271,NA,3791862.446,"2100906032.csv",0.011622682,21.07738268,NA,NA,NA,NA,NA
"FL20/0366 Dilution","Powder",27,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906033,"Sample",100,1,NA,10.2,457.5,"210090",NA,4771075.321,NA,4072811.934,"2100906033.csv",1.171445036,79.6588077,7965.88077,7.96588077,7.96588077,78.09687029,357.2931816
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906034,"Blank",NA,NA,NA,NA,NA,"210090",NA,36144.3902,NA,3583132.384,"2100906034.csv",0.010087372,20.99636889,NA,NA,NA,NA,NA
"FL21/0070","Card",28,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906035,"Sample",1,2.5,10,NA,NA,"210090",NA,9745065.119,NA,3857355.384,"2100906035.csv",2.526359163,142.5245671,142.5245671,0.142524567,0.356311418,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland",2100901001,"Blank",NA,NA,NA,NA,NA,"210090",NA,14662.37754,NA,3904108.879,"2100901001.csv",0.003755627,19.17783266,NA,NA,NA,NA,NA
"FL21/0071 Dilution Method Development","Sample",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland",2100901002,"Sample",100,2.5,8,NA,NA,"210090",NA,65283.34791,NA,3567317.278,"2100901002.csv",0.018300404,19.83270221,1983.270221,1.983270221,4.958175553,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland",2100901003,"Blank",NA,NA,NA,NA,NA,"210090",NA,32843.88145,NA,3627188.688,"2100901003.csv",0.009054914,19.41642825,NA,NA,NA,NA,NA
"FL21/0071 Dilution Method Development","Sample",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland",2100901004,"Sample",10,2.5,8,NA,NA,"210090",NA,1351190.157,NA,3187773.025,"2100901004.csv",0.423866488,38.09830394,380.9830394,0.380983039,0.952457599,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901005,"Blank",NA,NA,NA,NA,NA,"210090",NA,12389.59532,NA,3751548.686,"2100901005.csv",0.003302528,19.15743237,NA,NA,NA,NA,NA
"25ug/mL Etizolam","Cal",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901006,"Cal",NA,NA,NA,NA,NA,"210090",NA,707383.9905,NA,3246896.492,"2100901006.csv",0.217864657,28.81927265,NA,NA,NA,NA,NA
"50ug/mL Etizolam","Cal",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901007,"Cal",NA,NA,NA,NA,NA,"210090",NA,2011978.891,NA,3384807.387,"2100901007.csv",0.594414589,45.78235464,NA,NA,NA,NA,NA
"75ug/mL Etizolam","Cal",18,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901008,"Cal",NA,NA,NA,NA,NA,"210090",NA,3754841.976,NA,3218125.616,"2100901008.csv",1.166779183,71.58337158,NA,NA,NA,NA,NA
"100ug/mL Etizolam","Cal",19,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901009,"Cal",NA,NA,NA,NA,NA,"210090",NA,5530874.481,NA,2971339.184,"2100901009.csv",1.861407984,102.922995,NA,NA,NA,NA,NA
"150ug/mL Etizolam","Cal",20,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901010,"Cal",NA,NA,NA,NA,NA,"210090",NA,10165729,NA,3464231.538,"2100901010.csv",2.934483128,151.3957991,NA,NA,NA,NA,NA
"200ug/mL Etizolam","Cal",21,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901011,"Cal",NA,NA,NA,NA,NA,"210090",NA,14649852.96,NA,3652648.462,"2100901011.csv",4.010748121,200.0846667,NA,NA,NA,NA,NA
"250ug/mL Etizolam","Cal",22,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901012,"Cal",NA,NA,NA,NA,NA,"210090",NA,19051666.95,NA,3735982.682,"2100901012.csv",5.099506227,249.4123737,NA,NA,NA,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901013,"Blank",NA,NA,NA,NA,NA,"210090",NA,24351.86412,NA,3820657.93,"2100901013.csv",0.006373736,19.29571041,NA,NA,NA,NA,NA
"FL21/0367","Blotter",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901014,"Sample",10,2.5,8,NA,NA,"210090",NA,2718815.647,NA,3723765.663,"2100901014.csv",0.730125333,51.89808769,518.9808769,0.518980877,1.297452192,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901015,"Blank",NA,NA,NA,NA,NA,"210090",NA,8671.116397,NA,3933208.734,"2100901015.csv",0.002204591,19.10799898,NA,NA,NA,NA,NA
"FL21/0387","Tablet",24,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901016,"Sample",1,1,NA,10.1,255,"210090",NA,694589.2177,NA,3580189.717,"2100901016.csv",0.194009053,27.74490293,27.74490293,0.027744903,0.027744903,0.274702009,0.700490123
