"SampleName","SampleType","Position","MethodName","MethodPath","SamplePath","DataName","Type","Dilution","Volume","Size","QuantWeight","TotalWeight","Date","Q.P.Etizolam","PA","Q.P.IS","I.S.PA","File","ratio","ValuesPositive","CorrectedConcentration","ConcentrationMg","SampleTotal","EtizolamPercentage","TotalEtizolam"
"200ug/mL Etizolam","Cal",7,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125007,"Cal",NA,NA,NA,NA,NA,220125,NA,19329608.5,NA,6038577.76,"220125007.csv",3.201020053,211.6816244,NA,NA,NA,NA,NA
"250ug/mL Etizolam","Cal",8,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125008,"Cal",NA,NA,NA,NA,NA,220125,NA,23739891.2,NA,6245734.197,"220125008.csv",3.800976867,244.3480153,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125009,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5771607.663,"220125009.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",9,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125010,"Sample",NA,NA,NA,NA,NA,220125,NA,1866063.159,NA,5996724.306,"220125010.csv",0.311180415,40.73011156,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125011,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5816810.565,"220125011.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",9,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125012,"Sample",NA,NA,NA,NA,NA,220125,NA,1798682.906,NA,5864163.271,"220125012.csv",0.306724561,40.44584958,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125013,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5494906.503,"220125013.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",9,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125014,"Sample",NA,NA,NA,NA,NA,220125,NA,1623431.924,NA,5814052.069,"220125014.csv",0.279225556,38.68990506,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125015,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5407515.438,"220125015.csv",NA,NA,NA,NA,NA,NA,NA
"125ug/mL Check Standard","Check Standard",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125016,"Sample",NA,NA,NA,NA,NA,220125,NA,9319468.077,NA,5349797.438,"220125016.csv",1.742022606,128.4736027,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125017,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5447863.614,"220125017.csv",NA,NA,NA,NA,NA,NA,NA
"125 ug/mL Check Standard","Check Standard",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125018,"Sample",NA,NA,NA,NA,NA,220125,NA,9293758.988,NA,5984601.724,"220125018.csv",1.552945278,117.2567069,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125019,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5622959.304,"220125019.csv",NA,NA,NA,NA,NA,NA,NA
"125 ug/mL Check Standard","Check Standard",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125020,"Sample",NA,NA,NA,NA,NA,220125,NA,8910404.816,NA,5856483.08,"220125020.csv",1.521460012,115.3783876,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125021,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5283672.101,"220125021.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125022,"Sample",NA,NA,NA,NA,NA,220125,NA,1434815.813,NA,5409300.005,"220125022.csv",0.265249813,37.79640102,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125023,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5261136.393,"220125023.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125024,"Sample",NA,NA,NA,NA,NA,220125,NA,1190276.955,NA,5526922.457,"220125024.csv",0.215359807,34.6008117,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125025,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5512846.237,"220125025.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125026,"Sample",NA,NA,NA,NA,NA,220125,NA,1352692.669,NA,5505529.166,"220125026.csv",0.245697122,36.54511715,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125027,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5308364.159,"220125027.csv",NA,NA,NA,NA,NA,NA,NA
"125ug/mL Check Standard","Check Standard",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125028,"Sample",NA,NA,NA,NA,NA,220125,NA,8015704.928,NA,5399865.872,"220125028.csv",1.484426672,113.1652083,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125029,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5499428.423,"220125029.csv",NA,NA,NA,NA,NA,NA,NA
"125 ug/mL Check Standard","Check Standard",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125030,"Sample",NA,NA,NA,NA,NA,220125,NA,8687076.552,NA,5456958.25,"220125030.csv",1.591926519,119.5780392,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125031,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5338056.38,"220125031.csv",NA,NA,NA,NA,NA,NA,NA
"125 ug/mL Check Standard","Check Standard",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125032,"Sample",NA,NA,NA,NA,NA,220125,NA,8413015.188,NA,5401092.469,"220125032.csv",1.557650649,117.5371564,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125033,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5594470.136,"220125033.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125034,"Sample",NA,NA,NA,NA,NA,220125,NA,1250828.629,NA,5504592.291,"220125034.csv",0.227233656,35.36221593,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125035,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5121139.817,"220125035.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125036,"Sample",NA,NA,NA,NA,NA,220125,NA,1223794.714,NA,5170792.676,"220125036.csv",0.236674489,35.9672238,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125037,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5224704.461,"220125037.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125038,"Sample",NA,NA,NA,NA,NA,220125,NA,1250800.083,NA,5383233.667,"220125038.csv",0.232351066,35.6902027,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125039,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5230049.236,"220125039.csv",NA,NA,NA,NA,NA,NA,NA
"125ug/mL Check Standard","Check Standard",14,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125040,"Sample",NA,NA,NA,NA,NA,220125,NA,7778181.886,NA,5527274.728,"220125040.csv",1.407236345,108.5385984,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125041,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5463085.223,"220125041.csv",NA,NA,NA,NA,NA,NA,NA
"125 ug/mL Check Standard","Check Standard",14,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125042,"Sample",NA,NA,NA,NA,NA,220125,NA,8163956.832,NA,5646506.794,"220125042.csv",1.445842028,110.8548364,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125043,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5477748.737,"220125043.csv",NA,NA,NA,NA,NA,NA,NA
"125 ug/mL Check Standard","Check Standard",14,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125044,"Sample",NA,NA,NA,NA,NA,220125,NA,7773273.456,NA,5427879.684,"220125044.csv",1.432101282,110.0309579,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125045,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5357569.714,"220125045.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125046,"Sample",NA,NA,NA,NA,NA,220125,NA,1201526.944,NA,5440368.553,"220125046.csv",0.220853961,34.95318774,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125047,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5414215.659,"220125047.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125048,"Sample",NA,NA,NA,NA,NA,220125,NA,1007393.741,NA,5138351.068,"220125048.csv",0.196053895,33.36168918,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125049,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5252491.321,"220125049.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125050,"Sample",NA,NA,NA,NA,NA,220125,NA,1044305.809,NA,5267660.943,"220125050.csv",0.198248487,33.50261722,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125051,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5398835.214,"220125051.csv",NA,NA,NA,NA,NA,NA,NA
"125ug/mL Check Standard","Check Standard",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125052,"Sample",NA,NA,NA,NA,NA,220125,NA,7532370.439,NA,5280016.647,"220125052.csv",1.426580813,109.6997925,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125053,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5334131.73,"220125053.csv",NA,NA,NA,NA,NA,NA,NA
"125 ug/mL Check Standard","Check Standard",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125054,"Sample",NA,NA,NA,NA,NA,220125,NA,8057452.108,NA,5537422.981,"220125054.csv",1.455090596,111.4090407,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125055,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5250783.056,"220125055.csv",NA,NA,NA,NA,NA,NA,NA
"125 ug/mL Check Standard","Check Standard",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125056,"Sample",NA,NA,NA,NA,NA,220125,NA,7481059.208,NA,5597924.441,"220125056.csv",1.336398747,104.2764551,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125057,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5290846.383,"220125057.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125058,"Sample",NA,NA,NA,NA,NA,220125,NA,1381417.691,NA,5501060.498,"220125058.csv",0.251118433,36.89220075,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125059,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5177195.939,"220125059.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125060,"Sample",NA,NA,NA,NA,NA,220125,NA,1170290.377,NA,5135622.053,"220125060.csv",0.227877045,35.40345769,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125061,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5015129.375,"220125061.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125062,"Sample",NA,NA,NA,NA,NA,220125,NA,1228139.093,NA,5392670.735,"220125062.csv",0.227742273,35.39481886,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125063,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5217171.303,"220125063.csv",NA,NA,NA,NA,NA,NA,NA
"125ug/mL Check Standard","Check Standard",18,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125064,"Sample",NA,NA,NA,NA,NA,220125,NA,7726760.988,NA,5364159.246,"220125064.csv",1.440442133,110.5311349,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125065,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5133656.5,"220125065.csv",NA,NA,NA,NA,NA,NA,NA
"125 ug/mL Check Standard","Check Standard",18,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125066,"Sample",NA,NA,NA,NA,NA,220125,NA,8056366.801,NA,5420785.73,"220125066.csv",1.486199087,113.2712268,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125067,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,5350982.927,"220125067.csv",NA,NA,NA,NA,NA,NA,NA
"125 ug/mL Check Standard","Check Standard",18,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125068,"Sample",NA,NA,NA,NA,NA,220125,NA,8555368.091,NA,5197302.521,"220125068.csv",1.646117011,122.7974564,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",4,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114001,"Blank",NA,NA,NA,NA,NA,220114,390.92898,NA,390.92898,7562395.02790803,"220114001.csv",NA,NA,NA,NA,NA,NA,NA
"25ug/mL Etizolam","Cal",5,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114002,"Cal",NA,NA,NA,NA,NA,220114,615.2112,1274662.64640001,390.92298,7041276.25001083,"220114002.csv",0.181027217388048,27.483656287504,NA,NA,NA,NA,NA
"50ug/mL Etizolam","Cal",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114003,"Cal",NA,NA,NA,NA,NA,220114,614.9298,3141332.92860003,390.64098,6559236.71217356,"220114003.csv",0.478917451289706,46.2779705476886,NA,NA,NA,NA,NA
"75ug/mL Etizolam","Cal",7,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114004,"Cal",NA,NA,NA,NA,NA,220114,615.501,6184464.64769999,390.64098,6409654.54758988,"220114004.csv",0.964867076966798,76.0339699524592,NA,NA,NA,NA,NA
"100ug/mL Etizolam","Cal",8,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114005,"Cal",NA,NA,NA,NA,NA,220114,616.3548,9477115.46429993,390.63798,6949958.3580871,"220114005.csv",1.36362190620498,99.6843476351918,NA,NA,NA,NA,NA
"150ug/mL Etizolam","Cal",9,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114006,"Cal",NA,NA,NA,NA,NA,220114,616.6518,15487804.6092999,390.363,6905141.21668999,"220114006.csv",2.24293814178127,149.673444770977,NA,NA,NA,NA,NA
"200ug/mL Etizolam","Cal",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114007,"Cal",NA,NA,NA,NA,NA,220114,617.4948,22948278.0491999,390.63498,7147651.82975113,"220114007.csv",3.21060378930054,201.69545634267,NA,NA,NA,NA,NA
"250ug/mL Etizolam","Cal",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114008,"Cal",NA,NA,NA,NA,NA,220114,618.642,33527000.9800683,390.63798,8098564.66956866,"220114008.csv",4.13986951367445,249.138984824043,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",4,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114009,"Blank",NA,NA,NA,NA,NA,220114,390.636,NA,390.636,7141864.3694404,"220114009.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Etizolam Check Standard","Check Standard",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114010,"Sample",NA,NA,NA,NA,NA,220114,614.649,2645007.64430002,390.64602,6345394.47428005,"220114010.csv",0.416838961710119,42.3975347646286,NA,NA,NA,NA,NA
"125ug/mL Etizolam Check Standard","Check Standard",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114011,"Sample",NA,NA,NA,NA,NA,220114,616.6392,12904906.0032,390.636,6665756.90036083,"220114011.csv",1.9360000966284,132.541159972907,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",4,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114012,"Blank",NA,NA,NA,NA,NA,220114,390.66198,NA,390.66198,6561541.98634112,"220114012.csv",NA,NA,NA,NA,NA,NA,NA
"FL21/0844","Card",14,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114013,"Sample",1,2.5,10,NA,NA,220114,625.2192,82310620.8134999,390.645,12295371.6895168,"220114013.csv",6.69443941118747,369.363381693117,369.363381693117,0.369363381693117,0.923408454232792,NA,NA
"MeOH + Bupivacaine BLK","Blank",4,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114014,"Blank",NA,NA,NA,NA,NA,220114,390.648,NA,390.648,7165858.10949876,"220114014.csv",NA,NA,NA,NA,NA,NA,NA
"FL21/0575","Powder",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114015,"Sample",1,1.25,NA,10.2,93.2,220114,614.079,1239880.5672,390.648,7636100.99633983,"220114015.csv",0.162370896848314,26.2917081624843,26.2917081624843,0.0262917081624843,0.0328646352031054,0.322202305912798,0.300292549110728
"MeOH + Bupivacaine BLK","Blank",4,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114016,"Blank",NA,NA,NA,NA,NA,220114,390.64698,NA,390.64698,7083318.21865266,"220114016.csv",NA,NA,NA,NA,NA,NA,NA
"FL21/0849","Card",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114017,"Sample",1,2.5,10,NA,NA,220114,619.8132,42245627.9220998,390.66702,12451706.9613564,"220114017.csv",3.39275796107379,211.177427995042,211.177427995042,0.211177427995042,0.527943569987604,NA,NA
"MeOH + Bupivacaine BLK","Blank",4,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114018,"Blank",NA,NA,NA,NA,NA,220114,390.63498,NA,390.63498,6957608.47758925,"220114018.csv",NA,NA,NA,NA,NA,NA,NA
"FL21/0826","Card",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220114019,"Sample",1,2.5,10,NA,NA,220114,620.067,44420805.9577001,390.63498,12291923.4753198,"220114019.csv",3.61382057469605,222.562216168688,222.562216168688,0.222562216168688,0.55640554042172,NA,NA
